SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
43689,275,DCD9-4C9A-AB,2,770,1,419.4589,0,838.9178,...,"2001-07-01 00:00:00"
43689,276,DCD9-4C9A-AB,7,760,1,419.4589,0,2936.2123,...,"2001-07-01 00:00:00"
43689,277,DCD9-4C9A-AB,3,726,1,183.9382,0,551.8146,...,"2001-07-01 00:00:00"
43689,278,DCD9-4C9A-AB,1,722,1,178.5808,0,178.5808,...,"2001-07-01 00:00:00"
43689,279,DCD9-4C9A-AB,6,763,1,419.4589,0,2516.7534,...,"2001-07-01 00:00:00"
43689,280,DCD9-4C9A-AB,2,729,1,183.9382,0,367.8764,...,"2001-07-01 00:00:00"
43689,281,DCD9-4C9A-AB,2,730,1,183.9382,0,367.8764,...,"2001-07-01 00:00:00"
43689,282,DCD9-4C9A-AB,2,732,1,356.898,0,713.796,...,"2001-07-01 00:00:00"
43689,283,DCD9-4C9A-AB,5,765,1,419.4589,0,2097.2945,...,"2001-07-01 00:00:00"
43689,284,DCD9-4C9A-AB,2,768,1,419.4589,0,838.9178,...,"2001-07-01 00:00:00"
43689,285,DCD9-4C9A-AB,2,761,1,419.4589,0,838.9178,...,"2001-07-01 00:00:00"
43689,286,DCD9-4C9A-AB,3,758,1,874.794,0,2624.382,...,"2001-07-01 00:00:00"
43689,287,DCD9-4C9A-AB,2,749,1,2146.962,0,4293.924,...,"2001-07-01 00:00:00"
43689,288,DCD9-4C9A-AB,9,762,1,419.4589,0,3775.1301,...,"2001-07-01 00:00:00"
43689,289,DCD9-4C9A-AB,4,754,1,874.794,0,3499.176,...,"2001-07-01 00:00:00"
43690,290,7A3C-492F-A6,1,715,1,28.8404,0,28.8404,...,"2001-07-01 00:00:00"
43690,291,7A3C-492F-A6,1,770,1,419.4589,0,419.4589,...,"2001-07-01 00:00:00"
43690,292,7A3C-492F-A6,2,712,1,5.1865,0,10.373,...,"2001-07-01 00:00:00"
43690,293,7A3C-492F-A6,2,760,1,419.4589,0,838.9178,...,"2001-07-01 00:00:00"
43691,294,272B-4319-9E,1,758,1,874.794,0,874.794,...,"2001-07-01 00:00:00"
43692,295,BFA9-470E-B4,5,770,1,419.4589,0,2097.2945,...,"2001-07-01 00:00:00"
43692,296,BFA9-470E-B4,1,725,1,183.9382,0,183.9382,...,"2001-07-01 00:00:00"
43692,297,BFA9-470E-B4,8,754,1,874.794,0,6998.352,...,"2001-07-01 00:00:00"
43692,298,BFA9-470E-B4,2,730,1,183.9382,0,367.8764,...,"2001-07-01 00:00:00"
43692,299,BFA9-470E-B4,10,715,1,28.8404,0,288.404,...,"2001-07-01 00:00:00"
43692,300,BFA9-470E-B4,1,768,1,419.4589,0,419.4589,...,"2001-07-01 00:00:00"
43692,301,BFA9-470E-B4,4,756,1,874.794,0,3499.176,...,"2001-07-01 00:00:00"
43692,302,BFA9-470E-B4,2,738,1,178.5808,0,357.1616,...,"2001-07-01 00:00:00"
43692,303,BFA9-470E-B4,8,758,1,874.794,0,6998.352,...,"2001-07-01 00:00:00"
43692,304,BFA9-470E-B4,3,708,1,20.1865,0,60.5595,...,"2001-07-01 00:00:00"
43692,305,BFA9-470E-B4,6,762,1,419.4589,0,2516.7534,...,"2001-07-01 00:00:00"
43692,306,BFA9-470E-B4,3,732,1,356.898,0,1070.694,...,"2001-07-01 00:00:00"
43692,307,BFA9-470E-B4,6,712,1,5.1865,0,31.119,...,"2001-07-01 00:00:00"
43692,308,BFA9-470E-B4,4,714,1,28.8404,0,115.3616,...,"2001-07-01 00:00:00"
43692,309,BFA9-470E-B4,7,760,1,419.4589,0,2936.2123,...,"2001-07-01 00:00:00"
43692,310,BFA9-470E-B4,2,755,1,874.794,0,1749.588,...,"2001-07-01 00:00:00"
43692,311,BFA9-470E-B4,4,716,1,28.8404,0,115.3616,...,"2001-07-01 00:00:00"
43692,312,BFA9-470E-B4,2,765,1,419.4589,0,838.9178,...,"2001-07-01 00:00:00"
43692,313,BFA9-470E-B4,1,764,1,419.4589,0,419.4589,...,"2001-07-01 00:00:00"
43692,314,BFA9-470E-B4,2,753,1,2146.962,0,4293.924,...,"2001-07-01 00:00:00"
43692,315,BFA9-470E-B4,1,766,1,419.4589,0,419.4589,...,"2001-07-01 00:00:00"
43692,316,BFA9-470E-B4,1,722,1,178.5808,0,178.5808,...,"2001-07-01 00:00:00"
43692,317,BFA9-470E-B4,3,761,1,419.4589,0,1258.3767,...,"2001-07-01 00:00:00"
43692,318,BFA9-470E-B4,3,711,1,20.1865,0,60.5595,...,"2001-07-01 00:00:00"
43692,319,BFA9-470E-B4,1,763,1,419.4589,0,419.4589,...,"2001-07-01 00:00:00"
43692,320,BFA9-470E-B4,2,729,1,183.9382,0,367.8764,...,"2001-07-01 00:00:00"
43692,321,BFA9-470E-B4,4,707,1,20.1865,0,80.746,...,"2001-07-01 00:00:00"
43692,322,BFA9-470E-B4,2,726,1,183.9382,0,367.8764,...,"2001-07-01 00:00:00"
43693,323,EC62-4BB3-9B,3,716,1,28.8404,0,86.5212,...,"2001-07-01 00:00:00"
43693,324,EC62-4BB3-9B,1,773,1,2039.994,0,2039.994,...,"2001-07-01 00:00:00"
43693,325,EC62-4BB3-9B,6,709,1,5.7,0,34.2,...,"2001-07-01 00:00:00"
43693,326,EC62-4BB3-9B,2,707,1,20.1865,0,40.373,...,"2001-07-01 00:00:00"
43693,327,EC62-4BB3-9B,3,771,1,2039.994,0,6119.982,...,"2001-07-01 00:00:00"
43693,328,EC62-4BB3-9B,2,708,1,20.1865,0,40.373,...,"2001-07-01 00:00:00"
43693,329,EC62-4BB3-9B,1,774,1,2039.994,0,2039.994,...,"2001-07-01 00:00:00"
43693,330,EC62-4BB3-9B,3,777,1,2024.994,0,6074.982,...,"2001-07-01 00:00:00"
43693,331,EC62-4BB3-9B,1,772,1,2039.994,0,2039.994,...,"2001-07-01 00:00:00"
43693,332,EC62-4BB3-9B,1,778,1,2024.994,0,2024.994,...,"2001-07-01 00:00:00"
43694,333,EC3D-48E0-A6,3,776,1,2024.994,0,6074.982,...,"2001-07-01 00:00:00"
43694,334,EC3D-48E0-A6,3,771,1,2039.994,0,6119.982,...,"2001-07-01 00:00:00"
43694,335,EC3D-48E0-A6,2,715,1,28.8404,0,57.6808,...,"2001-07-01 00:00:00"
43694,336,EC3D-48E0-A6,1,772,1,2039.994,0,2039.994,...,"2001-07-01 00:00:00"
43694,337,EC3D-48E0-A6,3,716,1,28.8404,0,86.5212,...,"2001-07-01 00:00:00"
43694,338,EC3D-48E0-A6,1,707,1,20.1865,0,20.1865,...,"2001-07-01 00:00:00"
43694,339,EC3D-48E0-A6,1,708,1,20.1865,0,20.1865,...,"2001-07-01 00:00:00"
43694,340,EC3D-48E0-A6,1,774,1,2039.994,0,2039.994,...,"2001-07-01 00:00:00"
43694,341,EC3D-48E0-A6,2,773,1,2039.994,0,4079.988,...,"2001-07-01 00:00:00"
43694,342,EC3D-48E0-A6,1,712,1,5.1865,0,5.1865,...,"2001-07-01 00:00:00"
43694,343,EC3D-48E0-A6,5,711,1,20.1865,0,100.9325,...,"2001-07-01 00:00:00"
43695,344,A89C-4D25-B9,2,774,1,2039.994,0,4079.988,...,"2001-07-01 00:00:00"
43695,345,A89C-4D25-B9,2,748,1,722.5949,0,1445.1898,...,"2001-07-01 00:00:00"
43695,346,A89C-4D25-B9,1,747,1,714.7043,0,714.7043,...,"2001-07-01 00:00:00"
43695,347,A89C-4D25-B9,1,742,1,722.5949,0,722.5949,...,"2001-07-01 00:00:00"
43695,348,A89C-4D25-B9,5,777,1,2024.994,0,10124.97,...,"2001-07-01 00:00:00"
43695,349,A89C-4D25-B9,6,778,1,2024.994,0,12149.964,...,"2001-07-01 00:00:00"
43695,350,A89C-4D25-B9,2,709,1,5.7,0,11.4,...,"2001-07-01 00:00:00"
43695,351,A89C-4D25-B9,5,775,1,2024.994,0,10124.97,...,"2001-07-01 00:00:00"
43696,352,50C1-41FA-BE,1,762,1,419.4589,0,419.4589,...,"2001-07-01 00:00:00"
43697,353,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-01 00:00:00"
43698,354,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-01 00:00:00"
43699,355,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-01 00:00:00"
43700,356,NULL,1,767,1,699.0982,0,699.0982,...,"2001-07-01 00:00:00"
43701,357,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-01 00:00:00"
43702,358,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-02 00:00:00"
43703,359,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-02 00:00:00"
43704,360,NULL,1,778,1,3374.99,0,3374.99,...,"2001-07-02 00:00:00"
43705,361,NULL,1,771,1,3399.99,0,3399.99,...,"2001-07-02 00:00:00"
43706,362,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-03 00:00:00"
43707,363,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-03 00:00:00"
43708,364,NULL,1,764,1,699.0982,0,699.0982,...,"2001-07-03 00:00:00"
43709,365,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-03 00:00:00"
43710,366,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-03 00:00:00"
43711,367,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-04 00:00:00"
43712,368,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-04 00:00:00"
43713,369,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-05 00:00:00"
43714,370,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-05 00:00:00"
43715,371,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-05 00:00:00"
43716,372,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-05 00:00:00"
43717,373,NULL,1,767,1,699.0982,0,699.0982,...,"2001-07-05 00:00:00"
43718,374,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-06 00:00:00"
43719,375,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-06 00:00:00"
43720,376,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-06 00:00:00"
43721,377,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-06 00:00:00"
43722,378,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-07 00:00:00"
43723,379,NULL,1,765,1,699.0982,0,699.0982,...,"2001-07-07 00:00:00"
43724,380,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-07 00:00:00"
43725,381,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-08 00:00:00"
43726,382,NULL,1,765,1,699.0982,0,699.0982,...,"2001-07-08 00:00:00"
43727,383,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-08 00:00:00"
43728,384,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-09 00:00:00"
43729,385,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-09 00:00:00"
43730,386,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-09 00:00:00"
43731,387,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-09 00:00:00"
43732,388,NULL,1,777,1,3374.99,0,3374.99,...,"2001-07-09 00:00:00"
43733,389,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-09 00:00:00"
43734,390,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-10 00:00:00"
43735,391,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-10 00:00:00"
43736,392,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-10 00:00:00"
43737,393,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-11 00:00:00"
43738,394,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-11 00:00:00"
43739,395,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-11 00:00:00"
43740,396,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-11 00:00:00"
43741,397,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-12 00:00:00"
43742,398,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-12 00:00:00"
43743,399,NULL,1,774,1,3399.99,0,3399.99,...,"2001-07-12 00:00:00"
43744,400,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-12 00:00:00"
43745,401,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-13 00:00:00"
43746,402,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-13 00:00:00"
43747,403,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43748,404,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43749,405,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43750,406,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43751,407,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43752,408,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43753,409,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-14 00:00:00"
43754,410,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-15 00:00:00"
43755,411,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-15 00:00:00"
43756,412,NULL,1,765,1,699.0982,0,699.0982,...,"2001-07-15 00:00:00"
43757,413,NULL,1,777,1,3374.99,0,3374.99,...,"2001-07-15 00:00:00"
43758,414,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-16 00:00:00"
43759,415,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-16 00:00:00"
43760,416,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-16 00:00:00"
43761,417,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-16 00:00:00"
43762,418,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-17 00:00:00"
43763,419,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-17 00:00:00"
43764,420,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-17 00:00:00"
43765,421,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-17 00:00:00"
43766,422,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-18 00:00:00"
43767,423,NULL,1,777,1,3374.99,0,3374.99,...,"2001-07-18 00:00:00"
43768,424,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-19 00:00:00"
43769,425,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-19 00:00:00"
43770,426,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-19 00:00:00"
43771,427,NULL,1,764,1,699.0982,0,699.0982,...,"2001-07-19 00:00:00"
43772,428,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-19 00:00:00"
43773,429,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-19 00:00:00"
43774,430,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-19 00:00:00"
43775,431,NULL,1,774,1,3399.99,0,3399.99,...,"2001-07-19 00:00:00"
43776,432,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-20 00:00:00"
43777,433,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-20 00:00:00"
43778,434,NULL,1,772,1,3399.99,0,3399.99,...,"2001-07-20 00:00:00"
43779,435,NULL,1,762,1,699.0982,0,699.0982,...,"2001-07-20 00:00:00"
43780,436,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-21 00:00:00"
43781,437,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-21 00:00:00"
43782,438,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-21 00:00:00"
43783,439,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-21 00:00:00"
43784,440,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-22 00:00:00"
43785,441,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-22 00:00:00"
43786,442,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-22 00:00:00"
43787,443,NULL,1,771,1,3399.99,0,3399.99,...,"2001-07-22 00:00:00"
43788,444,NULL,1,778,1,3374.99,0,3374.99,...,"2001-07-22 00:00:00"
43789,445,NULL,1,778,1,3374.99,0,3374.99,...,"2001-07-22 00:00:00"
43790,446,NULL,1,771,1,3399.99,0,3399.99,...,"2001-07-22 00:00:00"
43791,447,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-22 00:00:00"
43792,448,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-22 00:00:00"
43793,449,NULL,1,771,1,3399.99,0,3399.99,...,"2001-07-22 00:00:00"
43794,450,NULL,1,774,1,3399.99,0,3399.99,...,"2001-07-22 00:00:00"
43795,451,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-23 00:00:00"
43796,452,NULL,1,770,1,699.0982,0,699.0982,...,"2001-07-23 00:00:00"
43797,453,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-23 00:00:00"
43798,454,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-23 00:00:00"
43799,455,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-23 00:00:00"
43800,456,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-24 00:00:00"
43801,457,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-24 00:00:00"
43802,458,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-24 00:00:00"
43803,459,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-25 00:00:00"
43804,460,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-25 00:00:00"
43805,461,NULL,1,763,1,699.0982,0,699.0982,...,"2001-07-25 00:00:00"
43806,462,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-25 00:00:00"
43807,463,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-26 00:00:00"
43808,464,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-26 00:00:00"
43809,465,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-26 00:00:00"
43810,466,NULL,1,772,1,3399.99,0,3399.99,...,"2001-07-26 00:00:00"
43811,467,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-26 00:00:00"
43812,468,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-27 00:00:00"
43813,469,NULL,1,777,1,3374.99,0,3374.99,...,"2001-07-27 00:00:00"
43814,470,NULL,1,777,1,3374.99,0,3374.99,...,"2001-07-27 00:00:00"
43815,471,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-27 00:00:00"
43816,472,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-27 00:00:00"
43817,473,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-27 00:00:00"
43818,474,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-27 00:00:00"
43819,475,NULL,1,773,1,3399.99,0,3399.99,...,"2001-07-27 00:00:00"
43820,476,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-28 00:00:00"
43821,477,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-28 00:00:00"
43822,478,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-28 00:00:00"
43823,479,NULL,1,770,1,699.0982,0,699.0982,...,"2001-07-28 00:00:00"
43824,480,NULL,1,768,1,699.0982,0,699.0982,...,"2001-07-28 00:00:00"
43825,481,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-28 00:00:00"
43826,482,NULL,1,775,1,3374.99,0,3374.99,...,"2001-07-28 00:00:00"
43827,483,NULL,1,768,1,699.0982,0,699.0982,...,"2001-07-28 00:00:00"
43828,484,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-29 00:00:00"
43829,485,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-29 00:00:00"
43830,486,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-29 00:00:00"
43831,487,NULL,1,776,1,3374.99,0,3374.99,...,"2001-07-29 00:00:00"
43832,488,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-29 00:00:00"
43833,489,NULL,1,749,1,3578.27,0,3578.27,...,"2001-07-30 00:00:00"
43834,490,NULL,1,775,1,3374.99,0,3374.99,...,"2001-07-30 00:00:00"
43835,491,NULL,1,775,1,3374.99,0,3374.99,...,"2001-07-30 00:00:00"
43836,492,NULL,1,761,1,699.0982,0,699.0982,...,"2001-07-30 00:00:00"
43837,493,NULL,1,777,1,3374.99,0,3374.99,...,"2001-07-30 00:00:00"
43838,494,NULL,1,752,1,3578.27,0,3578.27,...,"2001-07-31 00:00:00"
43839,495,NULL,1,750,1,3578.27,0,3578.27,...,"2001-07-31 00:00:00"
43840,496,NULL,1,762,1,699.0982,0,699.0982,...,"2001-07-31 00:00:00"
43841,497,NULL,1,753,1,3578.27,0,3578.27,...,"2001-07-31 00:00:00"
43842,498,NULL,1,751,1,3578.27,0,3578.27,...,"2001-07-31 00:00:00"
43843,499,AEB6-4356-80,2,774,1,2039.994,0,4079.988,...,"2001-08-01 00:00:00"
43843,500,AEB6-4356-80,2,778,1,2024.994,0,4049.988,...,"2001-08-01 00:00:00"
43843,501,AEB6-4356-80,2,742,1,722.5949,0,1445.1898,...,"2001-08-01 00:00:00"
43843,502,AEB6-4356-80,5,777,1,2024.994,0,10124.97,...,"2001-08-01 00:00:00"
43843,503,AEB6-4356-80,2,748,1,722.5949,0,1445.1898,...,"2001-08-01 00:00:00"
43843,504,AEB6-4356-80,1,741,1,818.7,0,818.7,...,"2001-08-01 00:00:00"
43843,505,AEB6-4356-80,1,745,1,809.76,0,809.76,...,"2001-08-01 00:00:00"
43843,506,AEB6-4356-80,2,771,1,2039.994,0,4079.988,...,"2001-08-01 00:00:00"
43843,507,AEB6-4356-80,2,709,1,5.7,0,11.4,...,"2001-08-01 00:00:00"
43843,508,AEB6-4356-80,3,776,1,2024.994,0,6074.982,...,"2001-08-01 00:00:00"
43844,509,15C3-40C5-AC,4,775,1,2024.994,0,8099.976,...,"2001-08-01 00:00:00"
43844,510,15C3-40C5-AC,2,776,1,2024.994,0,4049.988,...,"2001-08-01 00:00:00"
43844,511,15C3-40C5-AC,3,777,1,2024.994,0,6074.982,...,"2001-08-01 00:00:00"
43844,512,15C3-40C5-AC,1,778,1,2024.994,0,2024.994,...,"2001-08-01 00:00:00"
43845,513,2E65-4D8B-9A,1,725,1,183.9382,0,183.9382,...,"2001-08-01 00:00:00"
43845,514,2E65-4D8B-9A,3,715,1,28.8404,0,86.5212,...,"2001-08-01 00:00:00"
43845,515,2E65-4D8B-9A,1,770,1,419.4589,0,419.4589,...,"2001-08-01 00:00:00"
43845,516,2E65-4D8B-9A,2,763,1,419.4589,0,838.9178,...,"2001-08-01 00:00:00"
43845,517,2E65-4D8B-9A,2,761,1,419.4589,0,838.9178,...,"2001-08-01 00:00:00"
43845,518,2E65-4D8B-9A,1,754,1,874.794,0,874.794,...,"2001-08-01 00:00:00"
43845,519,2E65-4D8B-9A,2,765,1,419.4589,0,838.9178,...,"2001-08-01 00:00:00"
43845,520,2E65-4D8B-9A,2,753,1,2146.962,0,4293.924,...,"2001-08-01 00:00:00"
43845,521,2E65-4D8B-9A,1,729,1,183.9382,0,183.9382,...,"2001-08-01 00:00:00"
43845,522,2E65-4D8B-9A,4,712,1,5.1865,0,20.746,...,"2001-08-01 00:00:00"
43846,523,A787-4CD2-A0,3,729,1,183.9382,0,551.8146,...,"2001-08-01 00:00:00"
43846,524,A787-4CD2-A0,1,712,1,5.1865,0,5.1865,...,"2001-08-01 00:00:00"
43846,525,A787-4CD2-A0,1,738,1,178.5808,0,178.5808,...,"2001-08-01 00:00:00"
43846,526,A787-4CD2-A0,1,725,1,183.9382,0,183.9382,...,"2001-08-01 00:00:00"
43847,527,4E09-4638-82,1,715,1,28.8404,0,28.8404,...,"2001-08-01 00:00:00"
43847,528,4E09-4638-82,1,712,1,5.1865,0,5.1865,...,"2001-08-01 00:00:00"
43847,529,4E09-4638-82,1,758,1,874.794,0,874.794,...,"2001-08-01 00:00:00"
43848,530,FB94-4C38-B1,1,773,1,2039.994,0,2039.994,...,"2001-08-01 00:00:00"
43848,531,FB94-4C38-B1,1,778,1,2024.994,0,2024.994,...,"2001-08-01 00:00:00"
43848,532,FB94-4C38-B1,1,775,1,2024.994,0,2024.994,...,"2001-08-01 00:00:00"
43848,533,FB94-4C38-B1,4,776,1,2024.994,0,8099.976,...,"2001-08-01 00:00:00"
43848,534,FB94-4C38-B1,2,771,1,2039.994,0,4079.988,...,"2001-08-01 00:00:00"
43849,535,D0B8-4476-BA,2,776,1,2024.994,0,4049.988,...,"2001-08-01 00:00:00"
43849,536,D0B8-4476-BA,1,714,1,28.8404,0,28.8404,...,"2001-08-01 00:00:00"
43849,537,D0B8-4476-BA,2,777,1,2024.994,0,4049.988,...,"2001-08-01 00:00:00"
43849,538,D0B8-4476-BA,2,771,1,2039.994,0,4079.988,...,"2001-08-01 00:00:00"
43849,539,D0B8-4476-BA,1,711,1,20.1865,0,20.1865,...,"2001-08-01 00:00:00"
43849,540,D0B8-4476-BA,1,773,1,2039.994,0,2039.994,...,"2001-08-01 00:00:00"
43849,541,D0B8-4476-BA,4,715,1,28.8404,0,115.3616,...,"2001-08-01 00:00:00"
43849,542,D0B8-4476-BA,1,772,1,2039.994,0,2039.994,...,"2001-08-01 00:00:00"
43849,543,D0B8-4476-BA,1,707,1,20.1865,0,20.1865,...,"2001-08-01 00:00:00"
43849,544,D0B8-4476-BA,2,774,1,2039.994,0,4079.988,...,"2001-08-01 00:00:00"
43849,545,D0B8-4476-BA,1,708,1,20.1865,0,20.1865,...,"2001-08-01 00:00:00"
43850,546,EBA6-4C6F-86,1,765,1,419.4589,0,419.4589,...,"2001-08-01 00:00:00"
43850,547,EBA6-4C6F-86,1,755,1,874.794,0,874.794,...,"2001-08-01 00:00:00"
43850,548,EBA6-4C6F-86,1,761,1,419.4589,0,419.4589,...,"2001-08-01 00:00:00"
43850,549,EBA6-4C6F-86,2,762,1,419.4589,0,838.9178,...,"2001-08-01 00:00:00"
43850,550,EBA6-4C6F-86,1,753,1,2146.962,0,2146.962,...,"2001-08-01 00:00:00"
43850,551,EBA6-4C6F-86,3,725,1,183.9382,0,551.8146,...,"2001-08-01 00:00:00"
43850,552,EBA6-4C6F-86,1,729,1,183.9382,0,183.9382,...,"2001-08-01 00:00:00"
43850,553,EBA6-4C6F-86,3,758,1,874.794,0,2624.382,...,"2001-08-01 00:00:00"
43850,554,EBA6-4C6F-86,1,756,1,874.794,0,874.794,...,"2001-08-01 00:00:00"
43850,555,EBA6-4C6F-86,3,732,1,356.898,0,1070.694,...,"2001-08-01 00:00:00"
43850,556,EBA6-4C6F-86,1,738,1,178.5808,0,178.5808,...,"2001-08-01 00:00:00"
43851,557,56EA-48EB-96,2,761,1,419.4589,0,838.9178,...,"2001-08-01 00:00:00"
43851,558,56EA-48EB-96,1,760,1,419.4589,0,419.4589,...,"2001-08-01 00:00:00"
43851,559,56EA-48EB-96,1,711,1,20.1865,0,20.1865,...,"2001-08-01 00:00:00"
43851,560,56EA-48EB-96,3,770,1,419.4589,0,1258.3767,...,"2001-08-01 00:00:00"
43851,561,56EA-48EB-96,1,707,1,20.1865,0,20.1865,...,"2001-08-01 00:00:00"
43851,562,56EA-48EB-96,1,725,1,183.9382,0,183.9382,...,"2001-08-01 00:00:00"
43851,563,56EA-48EB-96,1,754,1,874.794,0,874.794,...,"2001-08-01 00:00:00"
43851,564,56EA-48EB-96,3,738,1,178.5808,0,535.7424,...,"2001-08-01 00:00:00"
43851,565,56EA-48EB-96,1,753,1,2146.962,0,2146.962,...,"2001-08-01 00:00:00"
43851,566,56EA-48EB-96,1,765,1,419.4589,0,419.4589,...,"2001-08-01 00:00:00"
